"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.750189079E1,-2.715764891E-1,-3.961102104E0,-2.215739222E0,4.546821303E0
2.751187879E1,-8.639934287E-1,-3.853517429E0,-1.312164309E0,4.161472863E0
2.752186679E1,-6.745016147E-1,-3.645473203E0,-2.313059109E-1,3.714556465E0
2.753185479E1,-3.099532273E-1,-3.871102345E0,-2.376758677E-1,3.890757534E0
2.754184279E1,4.197872895E-1,-4.080431496E0,-1.231040039E0,4.282709673E0
2.755183079E1,1.580257977E0,-4.170279812E0,-2.091083016E0,4.925553488E0
2.756181879E1,2.119280336E0,-3.652419403E0,-2.320316674E0,4.818234750E0
2.757180679E1,1.410400163E0,-2.161177683E0,-1.404246846E0,2.937997073E0
2.758179479E1,-7.025637183E-1,-5.994428077E-1,-5.493558508E-1,1.074578666E0
2.759178279E1,-2.993225945E0,3.205578107E-1,2.939442086E-1,3.024659000E0
2.760177079E1,-3.796241612E0,1.223642434E0,5.854746866E-1,4.031318866E0
2.761175879E1,-2.929709103E0,1.834439950E0,6.992983407E-1,3.526667482E0
2.762174679E1,-1.907538916E0,2.005284482E0,1.373876408E0,3.089887855E0
2.763173479E1,-9.942526558E-1,1.978745139E0,1.714495431E0,2.800618726E0
2.764172279E1,1.623542283E-1,2.185396850E0,1.832769985E0,2.856810128E0
2.765171079E1,6.388240975E-1,2.479492209E0,2.179624479E0,3.362549734E0
2.766169879E1,-8.031574622E-2,2.998188185E0,2.871469374E0,4.152218609E0
2.767168679E1,-1.750928700E0,3.994673600E0,4.106749814E0,5.990706345E0
2.768167479E1,-2.881684459E0,4.764508365E0,4.383496192E0,7.086584801E0
2.769166279E1,-2.633436241E0,5.031654199E0,3.071741772E0,6.456634412E0
2.770165079E1,-2.254255270E0,4.816212662E0,1.380386698E0,5.493909233E0
2.771163879E1,-2.799560316E0,4.491032042E0,5.287204421E-1,5.318500923E0
2.772162679E1,-3.710509152E0,4.495732619E0,1.436473775E-1,5.830962572E0
2.773161479E1,-4.797793055E0,4.681786928E0,2.265059316E-1,6.707402774E0
2.774160279E1,-6.388953166E0,5.133967609E0,4.958257610E-1,8.211101580E0
2.775159079E1,-8.491620101E0,6.332269088E0,6.888803566E-1,1.061507418E1
2.776157879E1,-1.063071870E1,9.509545501E0,1.139625254E0,1.430882180E1
2.777156679E1,-1.150902077E1,1.328872026E1,1.511322813E0,1.764459526E1
2.778155479E1,-1.097227327E1,1.540682384E1,5.804361409E-1,1.892347505E1
2.779154279E1,-8.871235959E0,1.585129877E1,-3.292344940E-1,1.816785336E1
2.780153079E1,-7.524551443E0,1.480734859E1,9.482990956E-1,1.663657770E1
2.781151879E1,-7.126464815E0,1.259866578E1,1.425955803E0,1.454462891E1
2.782150679E1,-5.941551706E0,9.495168368E0,-2.751804936E-1,1.120428415E1
2.783149479E1,-3.891027609E0,7.501733268E0,3.287702250E-1,8.457197393E0
2.784148279E1,-1.945833355E0,6.684436362E0,1.738406450E-1,6.964063289E0
2.785147079E1,-9.878959284E-1,6.781191409E0,-2.255380420E0,7.214377043E0
2.786145792E1,-1.105233028E0,7.865315477E0,-3.755118145E0,8.785535833E0
2.787144592E1,-2.296394545E0,8.105160077E0,-3.250891104E0,9.029692173E0
2.788143392E1,-3.666410913E0,7.001892225E0,-1.621845714E0,8.068422846E0
2.789142192E1,-4.187641657E0,5.315957519E0,2.284226489E-1,6.771109502E0
2.790140992E1,-3.761479331E0,3.252875357E0,1.388077540E0,5.163011147E0
2.791139792E1,-3.032416031E0,1.518397944E0,1.435878528E0,3.682774287E0
2.792138592E1,-2.900374500E0,3.701468772E-1,9.165393591E-2,2.925334407E0
2.793137392E1,-3.068188419E0,-6.194870630E-1,-4.878899199E-1,3.167898510E0
2.794136192E1,-3.763855347E0,-1.454180606E0,1.334153348E0,4.249848640E0
2.795134992E1,-4.481489679E0,-1.271461841E0,2.167808425E0,5.138069513E0
2.796133792E1,-4.472189974E0,3.692540073E-1,1.579296110E0,4.757205891E0
2.797132592E1,-3.246033238E0,1.280644308E0,1.061539198E0,3.647416496E0
2.798131392E1,-1.127865480E0,1.523424503E0,6.583391798E-1,2.006567525E0
2.799130192E1,2.962280580E-1,9.668093339E-1,9.096185946E-1,1.360101959E0
2.800128992E1,4.946843845E-1,-1.810514313E-1,9.365654880E-1,1.074545101E0
2.801127792E1,3.872094179E-1,-9.378170845E-1,1.568251305E0,1.867844793E0
2.802126592E1,-1.082675201E-1,-1.291266653E0,3.275714874E0,3.522697739E0
2.803125392E1,-2.400531628E-1,-1.449643459E0,4.757639056E0,4.979379586E0
2.804124192E1,7.083636446E-1,-1.259789629E0,5.264063480E0,5.458865567E0
2.805122992E1,1.957224170E0,-1.050657822E0,5.874250839E0,6.280241335E0
2.806121792E1,3.059216744E0,-9.963982916E-1,6.324430311E0,7.095775884E0
2.807120592E1,3.527257413E0,-9.155184352E-1,6.054439806E0,7.066538065E0
2.808119392E1,2.825043651E0,-1.080486808E0,5.738942760E0,6.487201814E0
2.809118192E1,2.361520833E0,-1.217759258E0,6.093078207E0,6.647203945E0
2.810116992E1,2.928951304E0,-1.678466934E0,6.769250225E0,7.564308005E0
2.811115792E1,4.227969318E0,-2.902218419E0,7.337009602E0,8.951553285E0
2.812114592E1,5.600570156E0,-4.324574092E0,7.136171193E0,1.004954061E1
2.813113392E1,6.492178157E0,-5.160502274E0,5.331118764E0,9.859005438E0
2.814112192E1,6.793887468E0,-5.272624388E0,2.777310491E0,9.037196934E0
2.815110992E1,6.322808878E0,-5.199566352E0,5.061478508E-1,8.201803948E0
2.816109792E1,5.112834603E0,-4.627366892E0,-1.292480242E0,7.015989396E0
2.817108592E1,4.330219286E0,-4.179166118E0,-1.305145311E0,6.157891911E0
2.818107392E1,3.450411259E0,-4.730970782E0,-1.035874014E0,5.946465956E0
2.819106192E1,1.868454958E0,-4.907980326E0,-1.049061824E0,5.355364182E0
2.820104992E1,5.042139573E-1,-4.336003937E0,-6.966787881E-1,4.420466399E0
2.821103792E1,1.641555362E-1,-3.601452733E0,-6.552167666E-1,3.664248605E0
2.822102592E1,5.922688589E-2,-2.892517304E0,-2.842752528E-1,2.907056345E0
2.823101392E1,2.307547378E-1,-2.163696079E0,1.504147110E0,2.645238552E0
2.824100192E1,4.026284525E-1,-1.656828728E0,2.853192147E0,3.323837621E0
2.825098992E1,-3.393451338E-1,-1.025658782E0,4.462514879E0,4.591423538E0
2.826097792E1,-1.581927065E0,-9.555446729E-2,6.168971558E0,6.369288341E0
2.827096592E1,-2.492830585E0,9.456101073E-1,7.331074678E0,7.800835772E0
2.828095392E1,-2.749097675E0,1.887732643E0,7.925651726E0,8.598664305E0
2.829094192E1,-2.741949746E0,2.882522658E0,8.355918505E0,9.254652848E0
2.830092992E1,-3.045806447E0,4.209963110E0,8.648812553E0,1.008973166E1
2.831091792E1,-3.107494280E0,5.482370446E0,8.017137262E0,1.019742106E1
2.832090592E1,-2.462731166E0,6.351475437E0,7.083263832E0,9.827457023E0
2.833089392E1,-1.521846778E0,6.732947202E0,6.007221785E0,9.150699930E0
2.834088192E1,-8.812794062E-1,7.075173039E0,5.117650369E0,8.776392894E0
2.835086992E1,-6.307045808E-1,7.439176247E0,4.237277793E0,8.584500836E0
2.836085792E1,-4.699900213E-1,7.794319754E0,3.543997992E0,8.575093749E0
2.837084592E1,-1.290330386E-1,8.208571009E0,2.559356697E0,8.599278704E0
2.838083392E1,2.200083229E-1,8.593618931E0,1.307843217E0,8.695351854E0
2.839082192E1,3.344104127E-1,8.719533457E0,3.889380741E-1,8.734607425E0
2.840080992E1,3.304743230E-1,8.642367167E0,-5.999980009E-1,8.669470638E0
2.841079792E1,3.236069874E-1,8.447711020E0,-1.759593835E0,8.635086185E0
2.842078592E1,5.695515490E-1,8.299318042E0,-2.754763627E0,8.763092580E0
2.843077392E1,1.076383816E0,8.166692666E0,-3.728341405E0,9.041791905E0
2.844076192E1,1.476564770E0,8.210763130E0,-4.509610693E0,9.483325540E0
2.845074992E1,1.725324766E0,8.512374208E0,-5.012682323E0,1.002817253E1
2.846073792E1,2.039081973E0,8.888831400E0,-5.330034106E0,1.056306975E1
2.847072592E1,2.646037576E0,9.087673570E0,-4.657652838E0,1.054898363E1
2.848071392E1,3.403859236E0,9.528626136E0,-2.914853375E0,1.052983114E1
2.849070192E1,3.919909054E0,9.569872395E0,-8.647119784E-1,1.037766214E1
2.850068992E1,4.037224665E0,9.949413993E0,-2.736315662E-1,1.074080519E1
2.851067792E1,3.204377381E0,1.114798211E1,-9.359766734E-1,1.163707832E1
2.852066592E1,1.411700292E0,1.143138028E1,-4.631936198E-1,1.152752797E1
2.853065392E1,-5.763926451E-1,1.048010495E1,1.380503057E0,1.058634105E1
2.854064192E1,-2.273885103E0,8.440889073E0,2.791197043E0,9.176597558E0
2.855062992E1,-2.748995641E0,6.196071648E0,2.824520910E0,7.343446008E0
2.856061792E1,-1.980172445E0,4.872499421E0,3.281497770E0,6.199238754E0
2.857060592E1,-1.107442837E0,4.638636815E0,4.259222978E0,6.394088013E0
2.858059392E1,-1.291642190E0,4.860351246E0,5.128496954E0,7.182815241E0
2.859058192E1,-2.095743247E0,4.898429484E0,6.023078849E0,8.041407214E0
2.860056992E1,-3.128528177E0,4.086331044E0,5.969584427E0,7.881733831E0
2.861055792E1,-4.039519697E0,2.494712219E0,4.948157714E0,6.857519464E0
2.862054592E1,-4.841613843E0,6.337824820E-1,3.950916254E0,6.281133981E0
2.863053392E1,-5.420987545E0,-8.267892766E-1,3.524294629E0,6.518538111E0
2.864052192E1,-5.303511720E0,-2.253104099E0,3.488883891E0,6.736172909E0
2.865050992E1,-4.387558545E0,-3.902962069E0,3.420836919E0,6.796021492E0
2.866049792E1,-2.820961125E0,-5.201779523E0,2.499922673E0,6.423857505E0
2.867048592E1,-1.391877792E0,-5.694879313E0,3.096305341E-1,5.870676728E0
2.868047392E1,-1.372881650E0,-5.939246734E0,2.976332170E-1,6.103117345E0
2.869046192E1,-1.360207518E0,-5.699509138E0,-2.216944917E0,6.264935249E0
2.870044992E1,-1.955410510E0,-5.550647213E0,-2.454545941E0,6.376371266E0
2.871043792E1,-1.829603133E0,-5.168331696E0,-2.383385911E0,5.978263004E0
2.872042592E1,-1.089101803E0,-4.806516224E0,-2.621782740E0,5.582336938E0
2.873041392E1,-2.749267975E-1,-4.876080841E0,-2.527650170E0,5.499160344E0
2.874040192E1,6.249597645E-1,-5.292853416E0,-2.261379079E0,5.789534292E0
2.875038992E1,1.199413034E0,-6.052149451E0,-1.833508489E0,6.436525304E0
2.876037792E1,1.600084570E0,-7.034157161E0,-1.035850040E0,7.287840757E0
2.877036592E1,1.965969119E0,-7.534376519E0,7.408597648E-2,7.786998963E0
2.878035392E1,2.774877757E0,-7.266282266E0,5.254688054E-1,7.795827217E0
2.879034192E1,3.906670665E0,-6.406014172E0,-3.657117641E-1,7.512179334E0
2.880032992E1,4.788830735E0,-4.936610048E0,-1.898859894E-1,6.880339764E0
2.881031792E1,5.430832502E0,-3.872720562E0,6.537268960E-1,6.702183605E0
2.882030592E1,5.612361066E0,-3.942692145E0,-1.210303473E-1,6.859888223E0
2.883029392E1,4.755705966E0,-5.215988258E0,1.877889440E0,7.304090737E0
2.884028192E1,3.127109057E0,-6.973627954E0,3.484603145E0,8.399568856E0
2.885026992E1,1.526653920E0,-8.425909091E0,1.727508409E0,8.735611112E0
2.886025792E1,7.739150251E-1,-9.158602635E0,-1.228476620E-1,9.192063872E0
2.887024671E1,7.538662382E-1,-9.134016847E0,2.701127118E-1,9.169053329E0
2.888023471E1,9.984813622E-1,-8.050697941E0,2.015538159E0,8.359012886E0
2.889022271E1,1.609168658E0,-6.801214614E0,3.881510389E0,7.994502292E0
2.890021071E1,2.178541721E0,-5.658460515E0,4.695474967E0,7.668878966E0
2.891019871E1,2.012835137E0,-5.296295087E0,3.527589535E0,6.674289091E0
2.892018671E1,7.567194602E-1,-5.083123146E0,3.106209354E0,6.004939784E0
2.893017471E1,-6.792650490E-1,-4.364033734E0,2.402270079E0,5.027632939E0
2.894016271E1,-2.134161500E0,-2.993351368E0,2.229153904E0,4.299293529E0
2.895015071E1,-3.211683769E0,-1.524163591E0,2.428444555E0,4.305267732E0
2.896013871E1,-3.272522879E0,1.023501379E-1,2.465290200E0,4.098479878E0
2.897012671E1,-3.074106679E0,1.882215356E0,1.836440282E0,4.045414618E0
2.898011471E1,-2.836207740E0,3.309027631E0,1.054348876E0,4.483903406E0
2.899010271E1,-2.885997073E0,4.000864339E0,1.299052513E-1,4.934852576E0
2.900009071E1,-3.564218248E0,3.847973099E0,-5.726581746E-1,5.276218918E0
2.901007871E1,-4.810182136E0,3.181320348E0,1.706656069E-1,5.769556143E0
2.902006671E1,-5.657896843E0,2.663715463E0,1.689463500E0,6.477766874E0
2.903005471E1,-5.028541142E0,2.564201699E0,2.211899355E0,6.062495784E0
2.904004271E1,-4.205748145E0,2.305201621E0,1.567305810E0,5.045663432E0
2.905003071E1,-4.551938395E0,1.758575104E0,-4.450233972E-1,4.900079119E0
2.906001871E1,-5.140605369E0,1.543425635E0,-2.160477771E0,5.785814588E0
2.907000671E1,-5.217788615E0,1.935341842E0,-3.407801136E0,6.525639790E0
2.907999471E1,-4.552215845E0,2.542999403E0,-4.068813663E0,6.613982136E0
2.908998271E1,-3.713378965E0,2.967933814E0,-4.150257191E0,6.310503087E0
2.909997071E1,-3.733208628E0,3.424051426E0,-3.903222270E0,6.395007343E0
2.910995871E1,-3.769460488E0,3.681629461E0,-3.971892555E0,6.598420897E0
2.911994671E1,-3.264901033E0,3.524413328E0,-4.260816929E0,6.421497408E0
2.912993471E1,-2.596754903E0,2.989267088E0,-4.127136131E0,5.719449833E0
2.913992271E1,-2.301743578E0,2.776248344E0,-4.085660661E0,5.449605619E0
2.914991071E1,-2.219527779E0,2.384106580E0,-5.673964992E0,6.542487789E0
2.915989871E1,-2.100037296E0,2.364800682E0,-6.676082445E0,7.387321282E0
2.916988671E1,-1.374949372E0,2.735822449E0,-7.850488692E0,8.426469186E0
2.917987471E1,-9.591595678E-1,3.643794175E0,-8.136413444E0,8.966518098E0
2.918986271E1,-8.968650864E-1,4.793260294E0,-6.200539505E0,7.888371276E0
2.919985071E1,-5.576755616E-1,5.522412763E0,-4.332235991E0,7.041044911E0
2.920983871E1,-5.161074132E-2,6.084442454E0,-3.123350467E0,6.839475257E0
2.921982671E1,5.379811160E-1,6.377435321E0,-2.240648360E0,6.780974121E0
2.922981471E1,9.402610745E-1,5.632546824E0,-1.616714197E0,5.934933817E0
2.923980271E1,1.140087477E0,4.352706216E0,-9.437949854E-1,4.597455800E0
2.924979071E1,1.326212829E0,3.454923847E0,2.371338308E-2,3.700797425E0
2.925977871E1,1.278870994E0,3.025036260E0,9.088689816E-1,3.407696909E0
2.926976671E1,7.590492833E-1,2.855164413E0,1.807136961E0,3.463215794E0
2.927975471E1,-3.140100986E-1,2.844418108E0,2.862041323E0,4.047295053E0
2.928974271E1,-1.015246499E0,2.923548769E0,3.803441874E0,4.903471520E0
2.929973071E1,-9.511063439E-1,2.623302139E0,4.471232493E0,5.270506370E0
2.930971871E1,-7.213709950E-3,2.061836266E0,4.532142938E0,4.979110407E0
2.931970671E1,1.346332221E0,1.376046602E0,3.909147838E0,4.357470771E0
2.932969471E1,2.389036368E0,3.163947028E-1,3.077265637E0,3.908601307E0
2.933968271E1,2.683096059E0,-7.768934505E-1,3.216223547E0,4.259889881E0
2.934967071E1,9.578661637E-1,-2.115156149E0,5.195308410E0,5.690573134E0
2.935965871E1,-1.632078926E0,-3.755284790E0,8.347618382E0,9.297772751E0
2.936964671E1,-2.414194452E0,-4.388399959E0,1.203909894E1,1.303941304E1
2.937963471E1,-1.871581318E0,-4.292507961E0,1.434528991E1,1.509025460E1
2.938962271E1,-8.343877333E-1,-4.300068411E0,1.416890865E1,1.483053484E1
2.939961071E1,2.304022238E-1,-4.159427379E0,1.267182615E1,1.333900668E1
2.940959871E1,6.777643611E-1,-4.316975927E0,9.781955000E0,1.071364967E1
2.941958671E1,4.663451229E-1,-4.919223937E0,5.741473435E0,7.575008853E0
2.942957471E1,5.044485037E-1,-5.480517463E0,2.587712184E0,6.081676932E0
2.943956271E1,1.010161979E0,-6.420079064E0,1.296686729E0,6.627159187E0
2.944955071E1,1.876972450E0,-7.413729165E0,1.163485987E0,7.735638652E0
2.945953871E1,3.082942991E0,-7.864550661E0,6.780144757E-1,8.474396628E0
2.946952671E1,4.016069147E0,-7.755843905E0,-4.845979375E-1,8.747385966E0
2.947951471E1,4.503572858E0,-7.260771266E0,-1.540758866E0,8.681872249E0
2.948950271E1,4.662755410E0,-6.552081127E0,-2.377687215E0,8.385967541E0
2.949949071E1,4.298674727E0,-6.422486948E0,-2.907364846E0,8.257100784E0
2.950947871E1,3.705643391E0,-6.946812038E0,-3.343602802E0,8.553927176E0
2.951946671E1,3.298221099E0,-7.629020137E0,-3.389164891E0,8.975892675E0
2.952945471E1,2.955463165E0,-7.971534827E0,-3.138561414E0,9.062598841E0
2.953944271E1,2.494834426E0,-7.817061329E0,-3.033527879E0,8.748310582E0
2.954943071E1,1.372555814E0,-7.680344657E0,-3.057526606E0,8.379741789E0
2.955941871E1,3.494959733E-1,-7.435885434E0,-3.759036949E0,8.339358393E0
2.956940671E1,-2.805782045E-1,-6.868166403E0,-4.892822589E0,8.437425362E0
2.957939471E1,-9.415793292E-1,-6.190591637E0,-2.349694254E0,6.688128254E0
2.958938271E1,-1.176181462E0,-5.758792888E0,1.137283444E-2,5.877688976E0
2.959937071E1,-6.885134438E-1,-5.110212126E0,1.438575849E0,5.353299843E0
2.960935871E1,-7.364626586E-2,-5.605598761E0,1.911426730E0,5.922981799E0
2.961934671E1,-3.298218468E-1,-6.363229510E0,1.026872225E0,6.453986273E0
2.962933471E1,-1.950066593E0,-6.699302323E0,-1.242921581E0,7.087190232E0
2.963932271E1,-4.855978990E0,-6.874128224E0,-3.561634948E0,9.138895683E0
2.964931071E1,-7.150514413E0,-7.171711155E0,-4.329977211E0,1.101417268E1
2.965929871E1,-7.283165517E0,-7.674665841E0,-8.709030104E-1,1.061618895E1
2.966928671E1,-6.347320991E0,-7.595112718E0,1.627370748E0,1.003107953E1
2.967927471E1,-4.922824652E0,-6.805406483E0,2.169680704E0,8.674979787E0
2.968926271E1,-5.107894875E0,-6.078447304E0,3.857992303E0,8.827356132E0
2.969925071E1,-6.600030634E0,-5.306884979E0,5.804454380E0,1.026718672E1
2.970923871E1,-7.164944172E0,-4.540070301E0,6.826154158E0,1.088783927E1
2.971922671E1,-6.490510531E0,-3.834570696E0,6.420219982E0,9.902014138E0
2.972921471E1,-5.769912538E0,-3.286435159E0,5.840680804E0,8.843421227E0
2.973920271E1,-5.284083177E0,-3.014587578E0,4.876949152E0,7.797044717E0
2.974919071E1,-4.789080996E0,-3.047043426E0,3.459297565E0,6.647293439E0
2.975917871E1,-4.251840869E0,-3.164939665E0,1.540261268E0,5.519728130E0
2.976916671E1,-3.664704988E0,-2.950142783E0,-5.301723057E-1,4.734394129E0
2.977915471E1,-3.459734059E0,-2.384481533E0,-2.722251354E0,5.006612066E0
2.978914271E1,-3.207702400E0,-1.685802120E0,-3.144149598E0,4.797599417E0
2.979913071E1,-3.113325123E0,-1.420470092E0,-3.344904392E0,4.785280974E0
2.980911871E1,-3.159625716E0,-1.165835106E0,-3.516109112E0,4.868822183E0
2.981910671E1,-3.013042159E0,-6.823216809E-1,-3.315431501E0,4.531674301E0
2.982909471E1,-3.008213821E0,-6.101584151E-2,-2.710416005E0,4.049620753E0
2.983908271E1,-2.815925503E0,1.271519728E0,-1.764334173E0,3.557959237E0
2.984907071E1,-2.261282600E0,2.966184327E0,-1.704631763E0,4.100904522E0
2.985905871E1,-1.740152428E0,4.004063644E0,-2.311165196E0,4.939852295E0
2.986904729E1,-1.345281477E0,3.813052065E0,-2.867709614E0,4.957106690E0
2.987903529E1,-1.333786728E0,3.258852088E0,-3.859689749E0,5.224586963E0
2.988902329E1,-1.822484733E0,2.778200437E0,-4.343214138E0,5.468396229E0
2.989901129E1,-2.379867641E0,1.987527950E0,-4.188711990E0,5.211462892E0
2.990899929E1,-2.748900916E0,1.401602296E0,-3.958870806E0,5.019322993E0
2.991898729E1,-2.442287253E0,1.693516059E0,-2.985443301E0,4.212556869E0
2.992897529E1,-1.845765714E0,2.140634514E0,-9.942827690E-1,2.996291945E0
2.993896329E1,-9.729386777E-1,2.159820544E0,1.641289460E0,2.881885762E0
2.994895129E1,1.181488395E-1,2.495829330E0,4.050769156E0,4.759396384E0
2.995893929E1,3.051954210E-1,2.401214802E0,5.276621545E0,5.805317537E0
2.996892729E1,-8.652879292E-1,1.495562667E0,5.807513643E0,6.059096104E0
2.997891529E1,-2.035090663E0,8.534770652E-1,6.305260214E0,6.680293667E0
2.998890329E1,-2.084521270E0,7.830186282E-1,5.730111126E0,6.147562168E0
2.999889129E1,-1.722885600E0,9.125008334E-1,4.514964404E0,4.917915832E0
3.000888029E1,-1.351916312E0,1.179691399E0,3.761781632E0,4.167775253E0
3.001886829E1,-1.173324805E0,9.218252420E-1,3.824699426E0,4.105457170E0
3.002885629E1,-1.659797359E0,4.429523500E-2,3.705670581E0,4.060650662E0
3.003884429E1,-2.267602855E0,-7.704130545E-1,3.297765893E0,4.075637235E0
3.004883229E1,-2.284908567E0,-1.114797319E0,3.642295534E0,4.441834866E0
3.005882029E1,-2.173238150E0,-1.181284619E0,4.310628190E0,4.969900683E0
3.006880829E1,-2.199337782E0,-1.013254645E0,4.876614107E0,5.444734778E0
3.007879629E1,-1.748406065E0,-1.029108639E0,4.642882771E0,5.066788804E0
3.008878429E1,-8.689997417E-1,-1.133470621E0,3.290548675E0,3.587147444E0
3.009877229E1,-2.642146254E-1,-1.179292546E0,1.266898674E0,1.750877645E0
3.010876029E1,9.042309701E-2,-1.251927024E0,-4.761036873E-1,1.342450123E0
3.011874829E1,2.945593357E-1,-1.306736485E0,-1.630807741E0,2.110416862E0
3.012873629E1,2.494542065E-1,-1.329668241E0,-2.449490438E0,2.798258108E0
3.013872429E1,6.666995287E-2,-1.329428506E0,-3.058707744E0,3.335793473E0
3.014871229E1,-2.715128276E-1,-1.380608307E0,-3.828864398E0,4.079215745E0
3.015870029E1,-3.997972307E-1,-1.565187948E0,-4.231697795E0,4.529560395E0
3.016868829E1,-9.381828278E-2,-2.132545914E0,-3.949253891E0,4.489227132E0
3.017867629E1,2.216463107E-1,-3.006423696E0,-3.517027709E0,4.632191105E0
3.018866429E1,2.359670189E-1,-3.694443050E0,-3.304783722E0,4.962477741E0
3.019865229E1,-2.234826288E-1,-3.943115484E0,-3.101737989E0,5.021840574E0
3.020864029E1,-5.589996636E-1,-3.932974657E0,-2.745534382E0,4.828947020E0
3.021862829E1,-5.377906430E-1,-3.540778807E0,-2.398179951E0,4.310174059E0
3.022861629E1,-9.475529909E-2,-3.115137468E0,-1.447303988E0,3.436240510E0
3.023860429E1,5.120582163E-1,-3.148491156E0,-6.057727110E-1,3.246869377E0
3.024859229E1,6.305192971E-1,-2.497580571E0,9.523810369E-1,2.746359942E0
3.025858029E1,2.508318105E-1,-2.240804189E0,2.795876570E0,3.591802584E0
3.026856829E1,-1.461844844E-1,-2.607184874E0,4.241970769E0,4.981274824E0
3.027855629E1,-1.641868919E-1,-3.371117167E0,5.230516834E0,6.224925272E0
3.028854429E1,-4.412949201E-1,-4.515975095E0,5.717033243E0,7.298852058E0
3.029853229E1,-1.225151893E0,-5.774296196E0,5.611974565E0,8.144799091E0
3.030852029E1,-1.564279583E0,-6.876154284E0,5.777326807E0,9.116247769E0
3.031850829E1,-1.200169372E0,-7.392791455E0,6.567604315E0,9.961284980E0
3.032849629E1,-7.572419089E-1,-7.104573424E0,6.847281902E0,9.896143102E0
3.033848429E1,-4.693866983E-1,-6.038889136E0,6.610628713E0,8.965986719E0
3.034847229E1,-5.750116789E-1,-4.682338905E0,5.497724649E0,7.244302062E0
3.035846029E1,-9.113955635E-1,-3.410426536E0,4.173471222E0,5.466215608E0
3.036844829E1,-1.146147239E0,-2.500491900E0,3.075688058E0,4.126253781E0
3.037843629E1,-1.172963447E0,-1.887546555E0,2.141169680E0,3.085981666E0
3.038842429E1,-8.338380951E-1,-1.461577772E0,1.549656574E0,2.287560065E0
3.039841229E1,-3.535948715E-1,-1.375212789E0,8.272389275E-1,1.643339220E0
3.040840029E1,-5.312663198E-2,-1.501780303E0,1.631150973E-1,1.511546577E0
3.041838829E1,3.127558708E-2,-1.765231136E0,-2.399907804E-1,1.781744847E0
3.042837629E1,-2.975881934E-2,-1.750204084E0,-5.572320503E-1,1.837010474E0
3.043836429E1,-2.366824257E-1,-1.644805829E0,-1.171113680E0,2.032956477E0
